Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2017-02-14,1028.752685546875,1034.4815938158406,1025.2255334821427,1034.4815938158406,2033328
2017-02-15,1031.938232421875,1038.0519861649934,1015.4354916444564,1024.7984393894108,1924972
2017-02-16,1046.4952392578125,1059.4281290494778,1041.3007484151278,1051.7325252065034,4175680
2017-02-17,1029.4583740234375,1058.4024895656316,1026.9359668968862,1056.8633264650719,2723324
2017-02-20,1069.774658203125,1092.348455377792,1029.5438051154265,1036.7690819143427,3973948
2017-02-21,1054.0201416015625,1079.907220995008,1049.659214803431,1074.8196122349668,5501112
2017-02-22,1030.9974365234375,1056.0081560078336,1026.1448876584636,1054.2552262242593,4505496
2017-02-23,1061.0526123046875,1065.9478497785587,1032.493354944438,1032.493354944438,4853352
2017-02-27,1064.4945068359375,1069.6889979885132,1056.0293212279917,1059.898520933309,2139892
2017-02-28,1054.4049072265625,1064.558831827325,1047.4574851313039,1064.3450649936249,2354828
2017-03-01,1060.0909423828125,1069.6462555682408,1056.007975690209,1060.24051651351,1130374
2017-03-02,1069.4542236328125,1073.1096578849435,1056.0297063173853,1063.1481011412575,1544942
2017-03-03,1066.29052734375,1068.7060511831326,1058.3169605986855,1065.414062315693,1013970
2017-03-06,1057.076904296875,1061.9935410610465,1049.4026964841164,1060.2834065343782,1400694
2017-03-07,1068.74853515625,1070.97168904427,1058.1670783483275,1061.5231545472811,1511672
2017-03-08,1074.0499267578125,1077.3847098305719,1065.4992544575698,1069.6891047603535,1791510
2017-03-09,1077.27783203125,1079.0948499045044,1070.5655751163044,1074.8836020233969,858468
2017-03-10,1086.8974609375,1090.0184775708008,1074.7982373301852,1077.2138651668622,1171420
2017-03-14,1097.6925048828125,1106.0934982710944,1090.6595981225184,1093.117916293142,3402294
2017-03-15,1068.107421875,1099.6807217600242,1066.2049178599636,1099.6166334588647,3022496
2017-03-16,1077.76953125,1080.3775282535476,1071.3993216475624,1071.3993216475624,1571818
2017-03-17,1079.843017578125,1088.500573197627,1073.0024798046913,1088.500573197627,2593152
2017-03-20,1060.2833251953125,1079.9284731876826,1054.2978548111453,1079.9284731876826,3487540
2017-03-21,1063.14794921875,1065.4138985302964,1053.8704895173278,1061.1385618588265,3373700
2017-03-22,1059.8343505859375,1067.1238190234394,1055.9865483538817,1060.3473700078819,1888716
2017-03-23,1051.88232421875,1062.4423831597567,1046.26019480677,1061.138384816852,2620638
2017-03-24,1037.709716796875,1055.9226931332676,1036.0423772129589,1055.9226931332676,5099814
2017-03-27,1031.23193359375,1043.1814709612797,1028.64533571018,1037.602139349542,2181270
2017-03-28,1038.88525390625,1044.6355599697479,1030.3559794334917,1030.3559794334917,1153158
2017-03-29,1045.148681640625,1047.7993690883322,1037.0255432302934,1041.4718509246204,1717764
2017-03-30,1043.6099853515625,1053.8707963505126,1041.0447826018249,1045.277325387545,2986086
2017-03-31,1039.67626953125,1043.5454696364293,1032.4936838980336,1042.4979287732936,1867044
2017-04-03,1031.0826416015625,1041.0441941916658,1029.5862741766464,1041.0441941916658,1196888
2017-04-05,1026.6156005859375,1034.589064696504,1023.943514171086,1034.589064696504,2905568
2017-04-06,1026.1021728515625,1030.3561118567982,1022.8956704287716,1026.080775293077,1720704
2017-04-07,1038.50048828125,1040.2961084846515,1022.7244361739001,1023.9001535470976,2277012
2017-04-10,1035.5933837890625,1047.029908927408,1028.2184283260174,1039.7618368768708,2543264
2017-04-11,1034.331787109375,1044.5071049867954,1028.6455708503788,1033.476720134437,1557784
2017-04-12,1023.1948852539062,1038.0516792631295,1018.8126654382361,1035.700244240087,1050538
2017-04-13,995.576171875,1029.9285416983378,992.3269788287282,1026.08073892736,2500472
2017-04-17,989.6759643554688,997.392860528839,981.2534709017328,996.3240267786996,2270882
2017-04-18,987.0895385742188,997.9488496250168,984.2036869437331,996.1532294861553,1730620
2017-04-19,982.9638671875,1004.1481786435614,963.1477467993301,967.7223355949114,5626812
2017-04-20,994.229736328125,997.0087057050904,979.4584243795073,985.5935754476889,1268842
2017-04-21,987.944580078125,998.5687265112823,983.7547302773354,995.7684651711169,1161154
2017-04-24,995.3411254882812,1000.2790556092409,975.845549430688,983.3273882543626,2000020
2017-04-25,988.2440185546875,1002.3312312552172,984.4817016101131,995.2983236838903,3148710
2017-04-26,987.7525024414062,1002.11757179838,984.6314856287423,1000.4288345985509,2187438
2017-04-27,984.4602661132812,995.2127994773825,973.7719254203338,985.9139430745183,5773186
2017-04-28,971.8478393554688,982.7927398958439,969.6460833425879,980.7619555502189,2540510
2017-05-02,979.0091552734375,984.1823536185035,974.7766143571625,980.7620847961977,2382696
2017-05-03,999.2744750976562,1002.5664635051398,969.8601375101961,981.1897798483138,3514406
2017-05-04,996.1961059570312,1004.7039830408137,987.0896191925287,1004.682585484659,2708208
2017-05-05,992.0916748046875,997.2220777771746,984.3960703459569,986.7475050416801,1682474
2017-05-08,1001.4762573242188,1003.5925281845917,990.8947986440133,992.3056806770422,1071782
2017-05-09,1005.7943115234375,1009.4069499986769,997.2436385035419,1002.1174803735493,1790270
2017-05-10,997.200439453125,1007.3329620016742,990.1675346187321,1006.8413402535035,1206388
2017-05-11,1004.468994140625,1008.9794953876235,993.0538656405096,1003.549838470316,2071302
2017-05-12,1009.2572021484375,1013.2118881485108,991.8993997372736,1001.8395564401603,2314446
2017-05-15,1011.1598510742188,1016.6535957068713,1001.1128105604613,1015.4351874630518,1817604
2017-05-16,1038.54296875,1041.0440814979358,1014.7293734698338,1017.5297387946971,3601026
2017-05-17,1049.7445068359375,1052.053146173445,1035.9137552283885,1040.4028573455566,2876198
2017-05-18,1084.31103515625,1099.61676370716,1044.144261727765,1047.4576481658407,5138594
2017-05-19,1071.8907470703125,1086.1704309192626,1062.8484538262933,1084.310618140526,1786044
2017-05-22,1082.2371826171875,1091.8138931740739,1073.109298822095,1073.109298822095,1663940
2017-05-23,1078.112060546875,1096.2608511302892,1074.8200708634224,1083.028699693625,2748596
2017-05-24,1094.1226806640625,1098.7614624416562,1081.510438196347,1083.7122990846585,2534548
2017-05-25,1122.104736328125,1127.6412756120162,1097.9062926439128,1101.754095071403,4094094
2017-05-26,1102.2886962890625,1123.0668746212757,1096.4741965644773,1122.2758955721085,1362550
2017-05-29,1099.97998046875,1110.0911094233145,1096.1962659585513,1102.6092706345958,1749290
2017-05-30,1090.68115234375,1101.3053010758579,1079.5224821629301,1094.4861601335056,927634
2017-05-31,1088.757080078125,1099.8301582877907,1080.804913567166,1082.9425815133036,2502730
2017-06-01,1091.7496337890625,1096.1959406268686,1081.6598010085715,1081.6598010085715,1080064
2017-06-02,1096.580810546875,1108.10292374637,1091.2794360369433,1092.882686922404,1355648
2017-06-05,1113.2760009765625,1120.0951404336804,1094.5500100334536,1096.6235895662194,1500188
2017-06-06,1152.630859375,1158.1673999343852,1124.413635072793,1124.8411687743417,5946720
2017-06-07,1118.1075439453125,1154.3410261551835,1101.5620101127577,1153.0584250150112,4927776
2017-06-08,1078.06884765625,1113.7037132383962,1075.4608507510402,1110.7323753731675,3330714
2017-06-09,1071.8265380859375,1089.098850598148,1062.8483341370725,1077.3844738638063,3148034
2017-06-12,1063.361572265625,1074.3491651499037,1056.1789867531104,1067.5514225127854,1626506
2017-06-13,1059.8380126953125,1072.6128956882255,1057.8709654755455,1065.6526072322108,1175414
2017-06-14,1067.90087890625,1070.4083185320646,1061.3297342472613,1061.3297342472613,1489142
2017-06-15,1042.39453125,1067.6848768509478,1039.7142080389622,1067.3822784399988,2997198
2017-06-16,1037.4229736328125,1052.683665540054,1031.716454953322,1044.0157563430735,2450426
2017-06-19,1051.2568359375,1057.590292757188,1039.7788901031095,1044.8585743035853,1644742
2017-06-20,1057.0064697265625,1058.7357236647654,1029.0358083851863,1050.9540809428522,1670958
2017-06-21,1040.276123046875,1055.7745005851189,1036.342027498898,1054.8450686648664,1657818
2017-06-22,1035.3262939453125,1050.954388771234,1031.0679626570932,1041.4434893253406,5775882
2017-06-23,1020.9953002929688,1043.5836923593854,1017.6665057290917,1037.293506569621,1424756
2017-06-27,1012.8457641601562,1030.9380214951123,1007.9822371004436,1016.1961939124028,1974330
2017-06-28,1015.9584350585938,1019.3953065224155,1009.4520953052757,1015.8935247017394,1789726
2017-06-29,1008.6956176757812,1025.4694049761288,1004.3076772433467,1019.8276918877822,2471826
2017-06-30,1021.2762451171875,1027.6095981929243,1004.3079334936821,1004.8698568309354,1753848
2017-07-03,1026.139404296875,1030.224745916012,1012.9538420524353,1019.135840898021,1475956
2017-07-04,1023.2213745117188,1029.10077550175,1015.9584857166909,1026.0097758178067,1215134
2017-07-05,1018.5305786132812,1022.4214000086631,1013.775130241148,1020.605704466542,815856
2017-07-06,1014.8779907226562,1021.0816286431221,1011.6572749470464,1019.8279612014478,1026788
2017-07-07,1008.1336059570312,1018.725288395814,1005.3452045464944,1015.936886985277,1232090
2017-07-10,1052.6614990234375,1056.9629962721817,1028.4519484669909,1040.146047121613,783608
2017-07-11,1070.3218994140625,1087.182127725677,1048.7926636917102,1048.7926636917102,3537504
2017-07-12,1054.6070556640625,1073.5640432249772,1050.5649881142583,1073.2181713456994,2646450
2017-07-13,1057.6114501953125,1068.6787153556115,1049.0517293871694,1057.0062536587664,3131960
2017-07-14,1036.4498291015625,1048.3600854077233,1026.7444135436467,1030.202921041899,4508432
2017-07-17,1035.5853271484375,1047.106544968945,1029.8571734134766,1036.5580324996572,2211822
2017-07-18,1041.1624755859375,1056.1420992453623,1035.8881653573058,1035.8881653573058,1908002
2017-07-19,1058.9954833984375,1063.4915028182413,1044.08066354184,1044.253546771326,3915576
2017-07-20,1056.8765869140625,1062.1507894798492,1050.7377575163348,1058.843634065782,1182504
2017-07-21,1076.9796142578125,1080.7839950293783,1052.4890911485716,1052.6403375806885,2148416
2017-07-24,1097.1387939453125,1101.1706604454073,1076.0258185927169,1076.0258185927169,2271402
2017-07-25,1114.82666015625,1118.5116792545693,1091.8060867461438,1094.9925867741197,2678832
2017-07-26,1108.10693359375,1116.344035212796,1104.2051486163073,1109.8410602503914,1459826
2017-07-27,1075.89599609375,1120.5931732093213,1069.3063329884587,1102.124673631071,4255304
2017-07-28,1077.02294921875,1080.816352036622,1058.684534999238,1075.5922732731815,1382752
2017-07-31,1080.2742919921875,1092.0663328536675,1067.78855808598,1071.256811624221,2019662
2017-08-01,1084.544677734375,1092.825176631477,1079.9276068586767,1083.829392672297,1747460
2017-08-02,1072.4708251953125,1087.2975893358966,1067.3551295633881,1083.829335462417,1251024
2017-08-03,1079.2557373046875,1084.6965826588316,1069.2845057294865,1075.158882891248,1882548
2017-08-04,1093.713623046875,1096.098047024333,1078.6267010755134,1079.8406108143924,1387890
2017-08-07,1085.3250732421875,1092.5000451037733,1075.6789914947435,1090.982683930018,1885520
2017-08-08,1085.1517333984375,1096.2284914469772,1082.225393909593,1089.0318216262133,1073958
2017-08-09,1089.0316162109375,1093.7354774317307,1080.9245946951044,1083.8292358787196,992946
2017-08-10,1088.7933349609375,1092.7602141342434,1077.9117511158936,1087.731203300431,1526172
2017-08-11,1082.116943359375,1099.0029838159335,1076.459332865863,1083.785977087551,1394736
2017-08-14,1070.5631103515625,1088.121143753964,1067.788549879373,1085.1298174373003,786504
2017-08-16,1080.5126953125,1102.8178784674255,1068.742247018118,1076.8926635468338,1373340
2017-08-17,1077.6080322265625,1085.9969129933518,1067.39844532348,1084.1327055070985,1752374
2017-08-18,1089.81201171875,1105.4624426275075,1071.4302040810076,1072.5574288412838,2837356
2017-08-21,1096.31494140625,1105.072260236446,1081.358098339103,1086.2136320213478,2304834
2017-08-22,1082.7669677734375,1100.9535988881682,1080.3608460048495,1093.8003268339628,1131326
2017-08-23,1079.2557373046875,1091.112874580115,1072.189147671978,1085.9971780816838,1562272
2017-08-24,1082.3553466796875,1091.6111855003132,1077.8248554804964,1082.8321680714348,1623908
2017-08-28,1078.3232421875,1086.1701011682985,1066.921339174072,1085.8233605391783,2036796
2017-08-29,1071.1923828125,1082.0956682221079,1068.2009490701762,1076.0262213650926,1312602
2017-08-30,1077.13134765625,1079.494074562553,1066.5315173697509,1075.5922887508812,970782
2017-08-31,1082.2469482421875,1085.7367939033277,1069.370971523486,1077.3263208981864,1784664
2017-09-01,1064.9488525390625,1082.9838123978627,1056.321614619354,1075.1585445642495,1702330
2017-09-04,1064.840576171875,1066.9215495703784,1056.950320135141,1063.4966913623132,1062544
2017-09-05,1077.04443359375,1079.493845162363,1056.538364683774,1066.487895220648,1165994
2017-09-06,1063.5400390625,1072.9260647008512,1062.152758668699,1070.0213173805284,1228764
2017-09-07,1066.53173828125,1070.1299679342578,1062.6082539005185,1065.6212790661903,870636
2017-09-08,1071.083740234375,1072.5577060624464,1063.258469836069,1063.7786868434632,1021134
2017-09-11,1064.081787109375,1076.4374397142033,1062.152592344879,1071.3434425876512,732764
2017-09-12,1078.821533203125,1082.528249016869,1065.1869875188015,1072.5136281646708,1396460
2017-09-13,1079.14697265625,1097.5503702117448,1073.0775294963805,1083.8291356909729,1278980
2017-09-14,1078.171630859375,1082.788806930224,1071.6469576620368,1076.0256701313997,1081510
2017-09-15,1086.4522705078125,1091.199422033456,1077.3264059408573,1083.3958504813693,2944072
2017-09-18,1083.4173583984375,1092.0445964322507,1079.1687267959926,1085.9751529552418,726600
2017-09-19,1083.0704345703125,1085.9967731806796,1080.1440959599454,1085.9967731806796,782754
2017-09-20,1081.033203125,1089.8989069553568,1072.6877162678438,1089.8989069553568,1334642
2017-09-21,1094.6239013671875,1101.603802508028,1075.1583747421919,1079.948920120768,2438740
2017-09-22,1085.3900146484375,1095.4912186605104,1080.3610045534037,1092.4564967376075,2435396
2017-09-25,1088.4898681640625,1098.5694816002128,1080.686296471559,1082.3337383307417,1599558
2017-09-26,1072.8392333984375,1095.2745000096,1069.0892263406104,1088.164622106623,1449230
2017-09-27,1081.6617431640625,1089.1184682810594,1072.4491932473345,1079.4940843601264,2010356
2017-09-28,1073.6195068359375,1089.898642574352,1063.0196784376735,1081.5314599890728,4332866
2017-09-29,1056.0614013671875,1076.8926183126669,1049.7968901948966,1074.7249600632454,1985014
2017-10-03,1061.48046875,1064.0166710519572,1052.202934463389,1057.817147747035,1923006
2017-10-04,1058.8143310546875,1063.8866300047553,1051.314212616761,1061.9791331519264,1300778
2017-10-05,1053.3087158203125,1059.3130666741486,1051.0542661880836,1058.2509351220633,1684686
2017-10-06,1060.7001953125,1064.3202270164143,1052.6365699291102,1053.4819354989354,1389188
2017-10-09,1063.9302978515625,1069.9346490148066,1058.2726874101854,1058.2726874101854,1773616
2017-10-10,1066.1629638671875,1070.8017324570585,1062.6947098422054,1064.3204539164158,1222010
2017-10-11,1083.98095703125,1090.0936900929896,1065.0789338192287,1066.4879117514206,1527746
2017-10-12,1104.725341796875,1107.6733782185972,1086.8638587843536,1089.4650487136341,5006356
2017-10-13,1109.2344970703125,1131.0627595225528,1093.8007227749245,1104.7257028802314,4066320
2017-10-16,1120.4193115234375,1122.8471314420149,1107.695219311753,1107.695219311753,1218590
2017-10-17,1124.8199462890625,1133.6639526203194,1117.449905732107,1120.6796964546986,1443016
2017-10-18,1121.3734130859375,1133.1003637781666,1118.5120608258042,1125.0150379236286,1514144
2017-10-19,1120.20263671875,1125.3617280043857,1114.6101195296067,1123.7142862002102,86822
2017-10-23,1121.936767578125,1139.7549647463527,1104.40042955154,1120.2460360991158,1886088
2017-10-24,1117.818115234375,1136.2432128518071,1113.7646572641613,1135.8530766511071,1339020
2017-10-25,1112.8189697265625,1136.3369263782324,1110.6889238318224,1120.90465365963,1105106
2017-10-26,1103.66845703125,1116.840143976719,1094.5611569364569,1102.0382872478162,3007552
2017-10-27,1123.4259033203125,1127.2730396791699,1099.9514624144256,1103.2987225766922,1409270
2017-10-30,1137.29345703125,1138.9453837758742,1122.2958937716057,1124.1651765055003,1137252
2017-10-31,1140.6837158203125,1147.639104331412,1130.8157795963514,1130.8157795963514,1592634
2017-11-01,1131.4901123046875,1141.9231997574627,1121.057024851912,1140.6842281701042,741882
2017-11-02,1141.61865234375,1162.419659914602,1133.185283650856,1133.9460295015856,1468422
2017-11-03,1138.9891357421875,1146.2052924173165,1131.4685957137092,1144.336009292303,666886
2017-11-06,1158.746826171875,1161.4637767190081,1135.3592946359772,1138.9456693581928,1377000
2017-11-07,1178.091064453125,1203.282599085706,1158.9637399011847,1160.6808307654749,2696892
2017-11-08,1188.937255859375,1199.3703432965322,1181.6558302521923,1183.7207121407964,1402252
2017-11-09,1189.5462646484375,1195.4583922406034,1182.1127506879507,1195.4583922406034,1152432
2017-11-10,1177.5257568359375,1185.024536459535,1170.8312366098096,1183.3726101568673,1356566
2017-11-13,1199.3486328125,1207.3690478635403,1174.6135628435234,1174.6135628435234,1496996
2017-11-14,1180.06884765625,1198.304988803291,1176.9823510239498,1198.304988803291,1657252
2017-11-15,1176.0257568359375,1197.6309102890386,1174.3086665936253,1176.3300338446963,6670834
2017-11-16,1194.00146484375,1201.1090472608764,1168.0491841801338,1178.0693152649205,1653482
2017-11-17,1176.895751953125,1194.6320217714945,1175.2873388706894,1194.6320217714945,1325464
2017-11-20,1175.22216796875,1185.416143427044,1171.6793075222292,1180.2431129350327,1014498
2017-11-21,1161.9632568359375,1174.1569479585287,1158.942030084205,1174.1569479585287,1527740
2017-11-22,1165.3104248046875,1177.9388268615548,1161.7240515911496,1161.9849211862868,1822624
2017-11-23,1165.5714111328125,1170.679276524257,1160.246189767264,1165.4627331457605,793470
2017-11-24,1168.52734375,1174.982751785001,1162.028422072675,1165.8973155294434,2287512
2017-11-27,1167.571044921875,1171.9398147837837,1157.2900444046036,1168.5056330912455,1856786
2017-11-28,1167.331787109375,1174.7652962892575,1160.6806743783452,1167.636064187354,911716
2017-11-29,1155.5291748046875,1170.6789240912428,1151.9863159457086,1163.9408909225037,1447532
2017-11-30,1146.33544921875,1159.355051316092,1140.2494817219497,1153.5733609679617,4299962
2017-12-01,1143.270263671875,1159.8110686925463,1139.5969702314505,1145.4655794620912,1031144
2017-12-04,1144.3138427734375,1155.6815158142574,1131.5332500127743,1139.8145324299353,1259104
2017-12-05,1145.7049560546875,1152.7255107063665,1142.488024353296,1143.7269957063377,1167914
2017-12-06,1144.7269287109375,1149.8130369867524,1135.8370911067166,1145.9006296775347,1407518
2017-12-07,1137.7498779296875,1150.226089962313,1136.7717760191547,1144.2923141574208,1326300
2017-12-08,1130.9031982421875,1149.8131690757587,1128.9469943628526,1138.075945799749,1385548
2017-12-11,1156.8118896484375,1161.8327272326324,1133.880836723108,1133.880836723108,1008002
2017-12-12,1135.5325927734375,1157.2030224033836,1133.4677113472856,1156.7683105241936,1882246
2017-12-13,1142.5965576171875,1152.616686753716,1130.6854956554596,1135.2064563383935,2961458
2017-12-14,1111.90625,1144.16185555271,1100.299462129187,1144.16185555271,5504150
2017-12-15,1106.6026611328125,1123.4911548614987,1102.7989319870496,1114.4926397085467,2718138
2017-12-18,1121.7740478515625,1125.4473421473278,1084.3236604560325,1102.864080371794,2180664
2017-12-19,1119.513427734375,1129.2944441776765,1114.9054397576467,1119.817704797558,1801952
2017-12-20,1125.4476318359375,1127.099558692437,1108.7981407040975,1122.4264046066426,1577570
2017-12-21,1128.3814697265625,1133.7284464324496,1121.5782720766395,1124.5994980524335,1293648
2017-12-22,1150.5733642578125,1158.0286285768232,1125.9903927156874,1131.9894363001204,3665664
2017-12-26,1151.74755859375,1169.266471464126,1143.9880139385343,1167.6363016461166,2175786
2017-12-27,1138.901611328125,1155.6815323391522,1134.815362110723,1151.7473686011679,739284
2017-12-28,1141.9661865234375,1153.5078064917736,1132.7068035945142,1134.0762094966506,2605088
2017-12-29,1174.2435302734375,1177.5907900137145,1138.3146413132642,1140.2926012923233,2609542
2018-01-01,1150.0738525390625,1171.4616569313816,1145.4658639168917,1166.0277581461971,1351760
2018-01-02,1143.81396484375,1160.5069659899805,1139.0321337983073,1156.3336891707133,1920290
2018-01-03,1147.0523681640625,1160.245915121425,1143.8137861426978,1144.161576845107,1257120
2018-01-04,1155.0728759765625,1157.2029215466152,1147.6392610379655,1151.9863794509881,913082
2018-01-05,1169.0272216796875,1173.5047754813158,1151.9865364050702,1151.9865364050702,1153706
2018-01-08,1179.98193359375,1185.3941816290446,1165.83214621714,1173.7221247142745,1242220
2018-01-09,1177.634521484375,1182.8510642152028,1163.528141742595,1180.2427928497889,2149396
2018-01-10,1220.0626220703125,1224.1488720174632,1171.3965335355358,1178.5041164912438,3365850
2018-01-11,1213.0635986328125,1226.7135103095113,1209.4554685126643,1221.5404809740917,2520744
2018-01-12,1206.9119873046875,1219.3664362601598,1191.3492857155643,1219.3664362601598,3360314
2018-01-15,1193.7625732421875,1220.6712015068244,1188.9589847878653,1207.26029489263,1457214
2018-01-16,1239.2984619140625,1243.9932655269197,1195.6968371408793,1198.0659957684634,4267752
2018-01-17,1255.8609619140625,1271.5323476298217,1244.2106614002098,1247.623192375244,4280806
2018-01-18,1268.5760498046875,1275.0098061591002,1246.7752938325762,1259.3601801714674,2209478
2018-01-19,1286.4429931640625,1296.3109324228035,1262.2512113804858,1273.9450255895636,1820000
2018-01-22,1357.9482421875,1365.9223533147044,1273.2399204247565,1290.2338824016783,4367110
2018-01-23,1351.673583984375,1369.2558409518615,1346.4664810414588,1357.3164295397944,3239610
2018-01-24,1383.30859375,1420.1070375237746,1343.241973873475,1346.4447247523333,5621538
2018-01-25,1359.9744873046875,1385.5743655120716,1342.522974586393,1383.482779718208,3833844
2018-01-29,1393.875732421875,1405.2703627325798,1360.388859674764,1364.4847989542222,3141060
2018-01-30,1373.8311767578125,1396.0322422084803,1369.8440679125554,1385.661546464733,1574758
2018-01-31,1356.18359375,1372.58926093485,1350.192132690364,1366.924606842103,3043214
2018-02-01,1367.6214599609375,1390.0185820210886,1345.92146207484,1361.2595768758247,2400630
2018-02-02,1374.1796875,1390.0189744800598,1352.3054289900067,1359.5169907140396,2456490
2018-02-05,1352.196533203125,1389.1475301885253,1340.714778519292,1355.1596044185426,2757742
2018-02-06,1306.0294189453125,1340.8452077623265,1300.6915724586731,1311.5851367171208,2657306
2018-02-07,1287.641357421875,1320.7359908822664,1284.3296706819115,1318.9930202575454,2180324
2018-02-08,1295.9859619140625,1319.254686728827,1289.3626939213482,1298.4043552592555,2755004
2018-02-09,1294.8963623046875,1304.613444305301,1262.1938563938857,1285.4407684370867,2102458
2018-02-12,1292.97900390625,1317.402397263894,1287.8590284922711,1297.7721723789111,1974562
2018-02-14,1268.7957763671875,1296.0950174382076,1260.385919912016,1294.1559834533061,2847532
2018-02-15,1274.91748046875,1282.3904232226846,1265.8758218612506,1277.5754463985832,2465236
2018-02-16,1278.0548095703125,1307.0534998640246,1273.6755753167636,1273.6755753167636,2515756
2018-02-19,1273.937255859375,1286.8787913058225,1261.5621007527263,1283.2621060293113,1568224
2018-02-20,1283.1531982421875,1300.71364871952,1275.810891867008,1275.854508686009,1889068
2018-02-21,1325.6597900390625,1334.505386474444,1289.8199596539193,1295.8985479077921,3089228
2018-02-22,1329.102294921875,1341.6517053225332,1317.0322440199275,1329.886653018633,3463010
2018-02-23,1340.2572021484375,1346.008983585873,1303.785565307051,1329.0150210219854,3362500
2018-02-26,1321.0408935546875,1346.4229014343973,1316.4655959969716,1339.9085704739543,1363882
2018-02-27,1325.681640625,1341.4555026460232,1321.1716618253422,1325.0933455180955,1717800
2018-02-28,1322.5006103515625,1335.0935290427938,1316.5744683895293,1322.478801944888,2706864
2018-03-01,1323.6553955078125,1333.8953475420592,1315.942772060642,1328.5793086135423,1718124
2018-03-05,1353.3515625,1356.7502705925085,1321.5858545459816,1328.5795464424887,2858168
2018-03-06,1325.8773193359375,1362.5668170868587,1320.365112802232,1360.3881045555397,1906764
2018-03-07,1319.1888427734375,1346.0088196502784,1315.2889679878165,1337.7297106916008,1917772
2018-03-08,1308.9493408203125,1331.1504114390943,1301.7813942523105,1331.1504114390943,1951826
2018-03-09,1322.086669921875,1334.7667157975552,1297.2928520640842,1309.4065176637237,1872436
2018-03-12,1329.9517822265625,1343.7866102778546,1322.6967102266701,1325.9647798450856,2091340
2018-03-13,1257.9017333984375,1280.952473917104,1251.4527217729744,1274.503462291641,88067154
2018-03-14,1257.9454345703125,1273.6975954582422,1252.7819479117672,1260.5816989229797,3668668
2018-03-15,1250.450439453125,1264.7646255176164,1244.3065330082586,1261.4747478176268,2348906
2018-03-16,1231.2777099609375,1251.4526114286361,1222.2578603960042,1250.0582565364052,7197482
2018-03-19,1233.58740234375,1240.9950271547157,1228.7942333484193,1232.7159170718717,3489940
2018-03-20,1248.337158203125,1251.9755448739095,1228.3583185918085,1228.7940611666902,4024984
2018-03-21,1244.8076171875,1256.812346560087,1241.866354768312,1251.6705628322723,3907678
2018-03-22,1233.739990234375,1253.1740485256369,1229.905433651542,1246.2021661504793,2326094
2018-03-23,1227.988037109375,1234.9382170898716,1219.229674169096,1220.9508362627782,3654122
2018-03-26,1227.4869384765625,1232.0186190901177,1212.0398841517103,1228.3584237008981,2964210
2018-03-27,1240.864501953125,1247.531386735406,1230.123486635699,1230.973163649152,2494574
2018-03-28,1241.49609375,1252.7600834884447,1230.9729516016891,1235.72250380001,6865654
2018-04-02,1267.8583984375,1269.7539212779136,1237.5089692619335,1237.5089692619335,1662988
2018-04-03,1268.5557861328125,1276.6823439787468,1260.2113569625103,1260.2113569625103,1937290
2018-04-04,1268.403076171875,1278.468772660946,1260.1675836862494,1276.4861225788597,2841820
2018-04-05,1288.905029296875,1291.4323580982891,1272.5211684820852,1275.222751801187,1809424
2018-04-06,1285.5716552734375,1289.7983380100127,1275.2227665816342,1287.1838819194518,1129018
2018-04-09,1274.06787109375,1291.32332230655,1270.189804124715,1280.9526261284523,1235866
2018-04-10,1280.03759765625,1288.5998978176442,1274.8521965086363,1274.8521965086363,1184532
2018-04-11,1313.3935546875,1318.121404592499,1283.5234836662673,1285.7021967317094,3124416
2018-04-12,1367.9051513671875,1372.5893849826043,1310.6921185833203,1311.585412316711,6114360
2018-04-13,1374.02734375,1412.1548262973097,1364.789620683606,1372.5893717031474,8179118
2018-04-16,1388.994873046875,1394.3545283678468,1355.486309256749,1357.77395793427,6270274
2018-04-17,1379.822509765625,1392.175748198975,1371.3690398021445,1388.994806057626,3301724
2018-04-18,1376.5545654296875,1391.522260728059,1370.7809756642112,1379.5611469809826,2433066
2018-04-19,1390.5198974609375,1401.8710129941603,1379.4520784353854,1385.617793415325,4820952
2018-04-20,1482.5924072265625,1491.2637489079498,1411.806042219549,1416.1634682757822,18465662
2018-04-23,1485.294189453125,1550.3287820709982,1476.9715683981854,1491.982881900152,15185910
2018-04-24,1475.271484375,1500.3266769667796,1456.4692389221455,1485.8818563124955,8314336
2018-04-25,1512.1358642578125,1517.6915827994987,1466.2957607825117,1474.98880498889,8196574
2018-04-26,1542.201904296875,1551.2435627030798,1510.7195033403307,1510.7195033403307,12135034
2018-04-27,1504.1617431640625,1544.2718733403838,1490.239787478587,1535.9927634099472,4501330
2018-04-30,1539.086669921875,1546.4506782175365,1497.9089891409349,1504.1618323929947,3458558
2018-05-02,1524.9903564453125,1539.130184319941,1512.5934991902375,1538.3894430831276,3158046
2018-05-03,1517.1905517578125,1536.4285467369923,1512.201213430008,1529.3695372542318,3761550
2018-05-04,1516.7110595703125,1523.7918768418826,1512.0268266060432,1521.6131638352458,2347244
2018-05-07,1490.6536865234375,1520.7417355476591,1486.2744519397065,1520.7417355476591,3484426
2018-05-08,1499.4775390625,1519.2167017673803,1480.086991743226,1496.6452119259768,2992820
2018-05-09,1520.4368896484375,1522.8116658764905,1499.0418824214219,1499.0418824214219,2615050
